Gene Symbol	RefSeq Genomic Accession	RefSeq Genomic GI	RefSeq mRNA Accession	RefSeq ncRNA Accession	RefSeq Nucleotide GI	RefSeq Protein Accession	RefSeq Protein GI	
PVX_097542	NC_009915	166093247	XM_001613116	-	156094257	XP_001613166	156094258	
PVX_097545	NC_009915	166093247	XM_001613117	-	156094259	XP_001613167	156094260	
PVX_101565	NC_009919	166093251	XM_001614009	-	156096048	XP_001614059	156096049	
PVX_107755	NW_001849956	166093300	XM_001608518	-	156082157	XP_001608568	156082158	
PVX_108765	NW_001849954	166093298	XM_001612551	-	156093110	XP_001612601	156093111	
PVX_110300	NC_009908	255028013	XM_001612529	-	156093054	XP_001612579	156093055	
PVX_115480	NC_009916	166093248	XM_001616436	-	156101584	XP_001616486	156101585	
PVX_115990	NW_001849940	166093284	XM_001612549	-	156093104	XP_001612599	156093105	
PVX_119210	NC_009913	166093245	XM_001612990	-	156094004	XP_001613040	156094005	
PVX_124712	NC_009916	166093248	XM_001612579	-	156093174	XP_001612629	156093175	
PVX_124715	NC_009916	166093248	XM_001612580	-	156093176	XP_001612630	156093177	
PVX_124725	NC_009916	166093248	XM_001612582	-	156093180	XP_001612632	156093181	
PVX_241290	NW_001849960	166093304	XM_001608500	-	156082117	XP_001608550	156082118	
PmUG01_00052300.1-p1	-	-	-	-	-	-	-	
PmUG01_03011500.1-p1	-	-	-	-	-	-	-	
PmUG01_04011350.1-p1	-	-	-	-	-	-	-	
PmUG01_08055000.1-p1	-	-	-	-	-	-	-	
PmUG01_11014750.1-p1	-	-	-	-	-	-	-	
PmUG01_11061600.1-p1	-	-	-	-	-	-	-	
PmUG01_13010200.1-p1	-	-	-	-	-	-	-	
PmUG01_13067500.1-p1	-	-	-	-	-	-	-	
PBANKA_0524300	-	-	-	-	-	-	-	
PBANKA_0524400	-	-	-	-	-	-	-	
PBANKA_0623100	-	-	-	-	-	-	-	
PCHAS_0524500	-	-	-	-	-	-	-	
PCHAS_0524600	-	-	-	-	-	-	-	
PCHAS_0624800	-	-	-	-	-	-	-	
PCYB_001050	NW_004193318	457879225	XM_004228258	-	457879223	XP_004228306	457879224	
PCYB_001060	NW_004192643	457873582	XM_004227551	-	457873568	XP_004227599	457873569	
PCYB_001240	NW_004192644	457873599	XM_004227554	-	457873587	XP_004227602	457873588	
PCYB_001970	NW_004192693	457874038	XM_004227619	-	457874030	XP_004227667	457874031	
PCYB_001980	NW_004192693	457874038	XM_004227620	-	457874034	XP_004227668	457874035	
PCYB_002870	NW_004192773	457874812	XM_004227708	-	457874808	XP_004227756	457874809	
PCYB_002960	NW_004192782	457874891	XM_004227717	-	457874887	XP_004227765	457874888	
PCYB_003180	NW_004192804	457875068	XM_004227739	-	457875064	XP_004227787	457875065	
PCYB_003190	NW_004192805	457875079	XM_004227740	-	457875075	XP_004227788	457875076	
PCYB_007540	NW_004193239	457878980	XM_004228175	-	457878978	XP_004228223	457878979	
PCYB_021180	NC_020395	457867462	XM_004220468	-	457867184	XP_004220516	457867185	
PCYB_051060	NC_020398	457868787	XM_004220987	-	457868225	XP_004221035	457868226	
PCYB_051080	NC_020398	457868787	XM_004220989	-	457868229	XP_004221037	457868230	
PCYB_051090	NC_020398	457868787	XM_004220990	-	457868231	XP_004221038	457868232	
PCYB_051140	NC_020398	457868787	XM_004220995	-	457868241	XP_004221043	457868242	
PCYB_053750	NC_020398	457868787	XM_004221256	-	457868763	XP_004221304	457868764	
PCYB_053760	NC_020398	457868787	XM_004221257	-	457868765	XP_004221305	457868766	
PCYB_053770	NC_020398	457868787	XM_004221258	-	457868767	XP_004221306	457868768	
PCYB_053780	NC_020398	457868787	XM_004221259	-	457868769	XP_004221307	457868770	
PCYB_053790	NC_020398	457868787	XM_004221260	-	457868771	XP_004221308	457868772	
PCYB_071030	NC_020400	457869933	XM_004221500	-	457869253	XP_004221548	457869254	
PCYB_071040	NC_020400	457869933	XM_004221501	-	457869255	XP_004221549	457869256	
PCYB_081160	NC_020401	457870682	XM_004221854	-	457869962	XP_004221902	457869963	
PCYB_095340	NC_020402	457871555	XM_004222649	-	457871553	XP_004222697	457871554	
PCYB_104170	NC_020403	457872214	XM_004222966	-	457872188	XP_004223014	457872189	
PCYB_104180	NC_020403	457872214	XM_004222967	-	457872190	XP_004223015	457872191	
PCYB_111040	NC_020404	457873121	XM_004222982	-	457872221	XP_004223030	457872222	
PCYB_141050	NC_020407	457878398	XM_004224577	-	457876379	XP_004224625	457876380	
PCYB_147680	NC_020407	457878398	XM_004225239	-	457878353	XP_004225287	457878354	
PCYB_147690	NC_020407	457878398	XM_004225240	-	457878358	XP_004225288	457878359	
PCYB_147710	NC_020407	457878398	XM_004225242	-	457878363	XP_004225290	457878364	
PF3D7_0830500	-	-	-	-	-	-	-	
PKNH_0200900	-	-	-	-	-	-	-	
PKNH_0400500	-	-	-	-	-	-	-	
PKNH_0400600	-	-	-	-	-	-	-	
PKNH_0516000	-	-	-	-	-	-	-	
PKNH_0516100	-	-	-	-	-	-	-	
PKNH_0516200	-	-	-	-	-	-	-	
PKNH_0516300	-	-	-	-	-	-	-	
PKNH_0700300	-	-	-	-	-	-	-	
PKNH_0700400	-	-	-	-	-	-	-	
PKNH_0800900	-	-	-	-	-	-	-	
PKNH_1032500	-	-	-	-	-	-	-	
PKNH_1032600	-	-	-	-	-	-	-	
PKNH_1100600	-	-	-	-	-	-	-	
PKNH_1300500	-	-	-	-	-	-	-	
PKNH_1300600	-	-	-	-	-	-	-	
PKNH_1300700	-	-	-	-	-	-	-	
PKNH_1301000	-	-	-	-	-	-	-	
PKNH_1324300	-	-	-	-	-	-	-	
PKNH_1324700	-	-	-	-	-	-	-	
PKNH_1324800	-	-	-	-	-	-	-	
PKNH_1472400	-	-	-	-	-	-	-	
PKNH_1472500	-	-	-	-	-	-	-	
PRCDC_0829800	-	-	-	-	-	-	-	
PVX_002500	NC_009909	166093241	XM_001612789	-	156093600	XP_001612839	156093601	
PVX_088810	NC_009910	166093242	XM_001614805	-	156097644	XP_001614855	156097645	
PVX_088820	NC_009910	166093242	XM_001614807	-	156097648	XP_001614857	156097649	
PVX_088825	NC_009910	166093242	XM_001614808	-	156097650	XP_001614858	156097651	
PVX_088850	NC_009910	166093242	XM_001614813	-	156097660	XP_001614863	156097661	
PVX_090250	NC_009910	166093242	XM_001615092	-	156098218	XP_001615142	156098219	
PVX_090255	NC_009910	166093242	XM_001615093	-	156098220	XP_001615143	156098221	
PVX_090260	NC_009910	166093242	XM_001615094	-	156098222	XP_001615144	156098223	
PVX_090265	NC_009910	166093242	XM_001615095	-	156098224	XP_001615145	156098225	
PVX_090270	NC_009910	166093242	XM_001615096	-	156098226	XP_001615146	156098227	
PVX_090275	NC_009910	166093242	XM_001615097	-	156098228	XP_001615147	156098229	
PVX_092990	NC_009914	166093246	XM_001615540	-	156099174	XP_001615590	156099175	
PVX_092995	NC_009914	166093246	XM_001615541	-	156099176	XP_001615591	156099177	
PVX_094305	NC_009913	166093245	XM_001614281	-	156096594	XP_001614331	156096595	
PVX_096995	NC_009907	166093239	XM_001612625	-	156093269	XP_001612675	156093270	
PVX_097575	NC_009915	166093247	XM_001613123	-	156094271	XP_001613173	156094272	
PVX_097577	NC_009915	166093247	XM_001613124	-	156094273	XP_001613174	156094274	
PVX_101510	NC_009919	166093251	XM_001613998	-	156096026	XP_001614048	156096027	
PVX_101515	NC_009919	166093251	XM_001613999	-	156096028	XP_001614049	156096029	
PVX_101525	NC_009919	166093251	XM_001614001	-	156096032	XP_001614051	156096033	
PVX_109280	NW_001849953	166093297	XM_001612519	-	156093027	XP_001612569	156093028	
PVX_112655	NW_001849948	166093292	XM_001612595	-	156093208	XP_001612645	156093209	
PVX_112660	NW_001849948	166093292	XM_001612596	-	156093210	XP_001612646	156093211	
PVX_112665	NW_001849948	166093292	XM_001612597	-	156093212	XP_001612647	156093213	
PVX_112705	NW_001849948	166093292	XM_001612605	-	156093228	XP_001612655	156093229	
PVX_115465	NC_009916	166093248	XM_001616433	-	156101578	XP_001616483	156101579	
PVX_125728	NW_001849964	166093308	XM_001612566	-	156093145	XP_001612616	156093146	
PVX_125730	NW_001849964	166093308	XM_001612567	-	156093147	XP_001612617	156093148	
PYYM_0524800	-	-	-	-	-	-	-	
PYYM_0524900	-	-	-	-	-	-	-	
PYYM_0625000	-	-	-	-	-	-	-	
PmUG01_00010250.1-p1	-	-	-	-	-	-	-	
PmUG01_00015150.1-p1	-	-	-	-	-	-	-	
PmUG01_00017050.1-p1	-	-	-	-	-	-	-	
PmUG01_00039450.1-p1	-	-	-	-	-	-	-	
PmUG01_00052500.1-p1	-	-	-	-	-	-	-	
PmUG01_00052850.1-p1	-	-	-	-	-	-	-	
PmUG01_00053700.1-p1	-	-	-	-	-	-	-	
PmUG01_00055300.1-p1	-	-	-	-	-	-	-	
PmUG01_00067300.1-p1	-	-	-	-	-	-	-	
PmUG01_00069200.1-p1	-	-	-	-	-	-	-	
PmUG01_01011300.1-p1	-	-	-	-	-	-	-	
PmUG01_01034900.1-p1	-	-	-	-	-	-	-	
PmUG01_02011300.1-p1	-	-	-	-	-	-	-	
PmUG01_03035550.1-p1	-	-	-	-	-	-	-	
PmUG01_04031000.1-p1	-	-	-	-	-	-	-	
PmUG01_05010600.1-p1	-	-	-	-	-	-	-	
PmUG01_05015300.1-p1	-	-	-	-	-	-	-	
PmUG01_05015400.1-p1	-	-	-	-	-	-	-	
PmUG01_05015900.1-p1	-	-	-	-	-	-	-	
PmUG01_05041000.1-p1	-	-	-	-	-	-	-	
PmUG01_05041100.1-p1	-	-	-	-	-	-	-	
PmUG01_05041200.1-p1	-	-	-	-	-	-	-	
PmUG01_05041300.1-p1	-	-	-	-	-	-	-	
PmUG01_05041400.1-p1	-	-	-	-	-	-	-	
PmUG01_06025100.1-p1	-	-	-	-	-	-	-	
PmUG01_06025300.1-p1	-	-	-	-	-	-	-	
PmUG01_07013800.1-p1	-	-	-	-	-	-	-	
PmUG01_07013900.1-p1	-	-	-	-	-	-	-	
PmUG01_07014000.1-p1	-	-	-	-	-	-	-	
PmUG01_08058550.1-p1	-	-	-	-	-	-	-	
PmUG01_09057000.1-p1	-	-	-	-	-	-	-	
PmUG01_09057100.1-p1	-	-	-	-	-	-	-	
PmUG01_10053200.1-p1	-	-	-	-	-	-	-	
PmUG01_11013100.1-p1	-	-	-	-	-	-	-	
PmUG01_13011100.1-p1	-	-	-	-	-	-	-	
PmUG01_14086000.1-p1	-	-	-	-	-	-	-	
PmUG01_14086200.1-p1	-	-	-	-	-	-	-	
PCYB_001180	NW_004193321	457879252	XM_004228268	-	457879246	XP_004228316	457879247	
PCYB_115500	NC_020404	457873121	XM_004223429	-	457873115	XP_004223477	457873116	
PVX_109275	NW_001849953	166093297	XM_001612518	-	156093025	XP_001612568	156093026	
PVX_113235	NC_009916	166093248	XM_001615989	-	156100690	XP_001616039	156100691	
PmUG01_00012800.1-p1	-	-	-	-	-	-	-	
PmUG01_00013100.1-p1	-	-	-	-	-	-	-	
PmUG01_00016200.1-p1	-	-	-	-	-	-	-	
PmUG01_00017600.1-p1	-	-	-	-	-	-	-	
PmUG01_00022700.1-p1	-	-	-	-	-	-	-	
PmUG01_00025100.1-p1	-	-	-	-	-	-	-	
PmUG01_00025400.1-p1	-	-	-	-	-	-	-	
PmUG01_00026000.1-p1	-	-	-	-	-	-	-	
PmUG01_00028800.1-p1	-	-	-	-	-	-	-	
PmUG01_00029800.1-p1	-	-	-	-	-	-	-	
PmUG01_00031700.1-p1	-	-	-	-	-	-	-	
PmUG01_00032000.1-p1	-	-	-	-	-	-	-	
PmUG01_00032800.1-p1	-	-	-	-	-	-	-	
PmUG01_00033400.1-p1	-	-	-	-	-	-	-	
PmUG01_00033500.1-p1	-	-	-	-	-	-	-	
PmUG01_00036600.1-p1	-	-	-	-	-	-	-	
PmUG01_00036900.1-p1	-	-	-	-	-	-	-	
PmUG01_00037600.1-p1	-	-	-	-	-	-	-	
PmUG01_00041400.1-p1	-	-	-	-	-	-	-	
PmUG01_00046100.1-p1	-	-	-	-	-	-	-	
PmUG01_00052400.1-p1	-	-	-	-	-	-	-	
PmUG01_00057600.1-p1	-	-	-	-	-	-	-	
PmUG01_00057800.1-p1	-	-	-	-	-	-	-	
PmUG01_00059400.1-p1	-	-	-	-	-	-	-	
PmUG01_00059600.1-p1	-	-	-	-	-	-	-	
PmUG01_00063700.1-p1	-	-	-	-	-	-	-	
PmUG01_00063800.1-p1	-	-	-	-	-	-	-	
PmUG01_00065130.1-p1	-	-	-	-	-	-	-	
PmUG01_00065900.1-p1	-	-	-	-	-	-	-	
PmUG01_00066900.1-p1	-	-	-	-	-	-	-	
PmUG01_00071900.1-p1	-	-	-	-	-	-	-	
PmUG01_00072900.1-p1	-	-	-	-	-	-	-	
PmUG01_00073200.1-p1	-	-	-	-	-	-	-	
PmUG01_00075000.1-p1	-	-	-	-	-	-	-	
PmUG01_00076850.1-p1	-	-	-	-	-	-	-	
PmUG01_01010300.1-p1	-	-	-	-	-	-	-	
PmUG01_01012000.1-p1	-	-	-	-	-	-	-	
PmUG01_01012400.1-p1	-	-	-	-	-	-	-	
PmUG01_01013000.1-p1	-	-	-	-	-	-	-	
PmUG01_01031300.1-p1	-	-	-	-	-	-	-	
PmUG01_01031600.1-p1	-	-	-	-	-	-	-	
PmUG01_01031650.1-p1	-	-	-	-	-	-	-	
PmUG01_01032450.1-p1	-	-	-	-	-	-	-	
PmUG01_01032800.1-p1	-	-	-	-	-	-	-	
PmUG01_01034000.1-p1	-	-	-	-	-	-	-	
PmUG01_02011100.1-p1	-	-	-	-	-	-	-	
PmUG01_02026100.1-p1	-	-	-	-	-	-	-	
PmUG01_03010500.1-p1	-	-	-	-	-	-	-	
PmUG01_03011800.1-p1	-	-	-	-	-	-	-	
PmUG01_03012300.1-p1	-	-	-	-	-	-	-	
PmUG01_04010600.1-p1	-	-	-	-	-	-	-	
PmUG01_04012000.1-p1	-	-	-	-	-	-	-	
PmUG01_04012200.1-p1	-	-	-	-	-	-	-	
PmUG01_05011000.1-p1	-	-	-	-	-	-	-	
PmUG01_05012000.1-p1	-	-	-	-	-	-	-	
PmUG01_05012150.1-p1	-	-	-	-	-	-	-	
PmUG01_05013700.1-p1	-	-	-	-	-	-	-	
PmUG01_05014000.1-p1	-	-	-	-	-	-	-	
PmUG01_05014200.1-p1	-	-	-	-	-	-	-	
PmUG01_05014300.1-p1	-	-	-	-	-	-	-	
PmUG01_05015200.1-p1	-	-	-	-	-	-	-	
PmUG01_05041600.1-p1	-	-	-	-	-	-	-	
PmUG01_05041700.1-p1	-	-	-	-	-	-	-	
PmUG01_05044600.1-p1	-	-	-	-	-	-	-	
PmUG01_06025500.1-p1	-	-	-	-	-	-	-	
PmUG01_06025600.1-p1	-	-	-	-	-	-	-	
PmUG01_07011500.1-p1	-	-	-	-	-	-	-	
PmUG01_07012300.1-p1	-	-	-	-	-	-	-	
PmUG01_07048300.1-p1	-	-	-	-	-	-	-	
PmUG01_07051900.1-p1	-	-	-	-	-	-	-	
PmUG01_08016200.1-p1	-	-	-	-	-	-	-	
PmUG01_08017300.1-p1	-	-	-	-	-	-	-	
PmUG01_08056200.1-p1	-	-	-	-	-	-	-	
PmUG01_08058300.1-p1	-	-	-	-	-	-	-	
PmUG01_08058700.1-p1	-	-	-	-	-	-	-	
PmUG01_08059500.1-p1	-	-	-	-	-	-	-	
PmUG01_08060200.1-p1	-	-	-	-	-	-	-	
PmUG01_08062600.1-p1	-	-	-	-	-	-	-	
PmUG01_08063500.1-p1	-	-	-	-	-	-	-	
PmUG01_09010300.1-p1	-	-	-	-	-	-	-	
PmUG01_09011700.1-p1	-	-	-	-	-	-	-	
PmUG01_09012300.1-p1	-	-	-	-	-	-	-	
PmUG01_10011400.1-p1	-	-	-	-	-	-	-	
PmUG01_10050100.1-p1	-	-	-	-	-	-	-	
PmUG01_10052100.1-p1	-	-	-	-	-	-	-	
PmUG01_10052700.1-p1	-	-	-	-	-	-	-	
PmUG01_10054000.1-p1	-	-	-	-	-	-	-	
PmUG01_11012400.1-p1	-	-	-	-	-	-	-	
PmUG01_11012800.1-p1	-	-	-	-	-	-	-	
PmUG01_11013400.1-p1	-	-	-	-	-	-	-	
PmUG01_11014840.1-p1	-	-	-	-	-	-	-	
PmUG01_11014860.1-p1	-	-	-	-	-	-	-	
PmUG01_11015000.1-p1	-	-	-	-	-	-	-	
PmUG01_11015400.1-p1	-	-	-	-	-	-	-	
PmUG01_11061400.1-p1	-	-	-	-	-	-	-	
PmUG01_11061800.1-p1	-	-	-	-	-	-	-	
PmUG01_11062000.1-p1	-	-	-	-	-	-	-	
PmUG01_11062600.1-p1	-	-	-	-	-	-	-	
PmUG01_12010900.1-p1	-	-	-	-	-	-	-	
PmUG01_12011200.1-p1	-	-	-	-	-	-	-	
PmUG01_12011300.1-p1	-	-	-	-	-	-	-	
PmUG01_12081400.1-p1	-	-	-	-	-	-	-	
PmUG01_12082300.1-p1	-	-	-	-	-	-	-	
PmUG01_12082600.1-p1	-	-	-	-	-	-	-	
PmUG01_13010800.1-p1	-	-	-	-	-	-	-	
PmUG01_13057600.1-p1	-	-	-	-	-	-	-	
PmUG01_13057900.1-p1	-	-	-	-	-	-	-	
PmUG01_13059800.1-p1	-	-	-	-	-	-	-	
PmUG01_13060700.1-p1	-	-	-	-	-	-	-	
PmUG01_13065400.1-p1	-	-	-	-	-	-	-	
PmUG01_13065800.1-p1	-	-	-	-	-	-	-	
PmUG01_13067200.1-p1	-	-	-	-	-	-	-	
PmUG01_14010200.1-p1	-	-	-	-	-	-	-	
PmUG01_14011700.1-p1	-	-	-	-	-	-	-	
PmUG01_14013600.1-p1	-	-	-	-	-	-	-	
PmUG01_14014500.1-p1	-	-	-	-	-	-	-	
PmUG01_14014700.1-p1	-	-	-	-	-	-	-	
PmUG01_14014950.1-p1	-	-	-	-	-	-	-	
PmUG01_14015600.1-p1	-	-	-	-	-	-	-	
PmUG01_14085900.1-p1	-	-	-	-	-	-	-	
PmUG01_14086100.1-p1	-	-	-	-	-	-	-	
BBM_III00070	NC_027207	829088320	XM_012793171	-	829084420	XP_012648625	829084421	
PBANKA_0100300	-	-	-	-	-	-	-	
PBANKA_0201300	-	-	-	-	-	-	-	
PBANKA_0216741	-	-	-	-	-	-	-	
PBANKA_0623200	-	-	-	-	-	-	-	
PBANKA_1220200	-	-	-	-	-	-	-	
PBANKA_1220300	-	-	-	-	-	-	-	
PCHAS_0101000	-	-	-	-	-	-	-	
PCHAS_0319000	-	-	-	-	-	-	-	
PCHAS_0420600	-	-	-	-	-	-	-	
PCHAS_0601700	-	-	-	-	-	-	-	
PCHAS_0625000	-	-	-	-	-	-	-	
PCHAS_0625700	-	-	-	-	-	-	-	
PCHAS_0627400	-	-	-	-	-	-	-	
PCHAS_0731200	-	-	-	-	-	-	-	
PCHAS_0731400	-	-	-	-	-	-	-	
PCHAS_0800300	-	-	-	-	-	-	-	
PCHAS_0837400	-	-	-	-	-	-	-	
PCHAS_0900061	-	-	-	-	-	-	-	
PCHAS_0937800	-	-	-	-	-	-	-	
PCHAS_1000900	-	-	-	-	-	-	-	
PCHAS_1001200	-	-	-	-	-	-	-	
PCHAS_1041500	-	-	-	-	-	-	-	
PCHAS_1041600	-	-	-	-	-	-	-	
PCHAS_1041700	-	-	-	-	-	-	-	
PCHAS_1100400	-	-	-	-	-	-	-	
PCHAS_1145800	-	-	-	-	-	-	-	
PCHAS_1146100	-	-	-	-	-	-	-	
PCHAS_1220900	-	-	-	-	-	-	-	
PCHAS_1221000	-	-	-	-	-	-	-	
PCHAS_1302900	-	-	-	-	-	-	-	
PCHAS_1370600	-	-	-	-	-	-	-	
PCHAS_1400600	-	-	-	-	-	-	-	
PCHAS_1401000	-	-	-	-	-	-	-	
PCHAS_1401451	-	-	-	-	-	-	-	
PCHAS_1402100	-	-	-	-	-	-	-	
PCYB_001200	NW_004193321	457879252	XM_004228270	-	457879250	XP_004228318	457879251	
PCYB_002250	NW_004192717	457874306	XM_004227646	-	457874302	XP_004227694	457874303	
PCYB_011680	NC_020396	457867791	XM_004220674	-	457867597	XP_004220722	457867598	
PCYB_011690	NC_020396	457867791	XM_004220675	-	457867599	XP_004220723	457867600	
PCYB_051070	NC_020398	457868787	XM_004220988	-	457868227	XP_004221036	457868228	
PCYB_053800	NC_020398	457868787	XM_004221261	-	457868773	XP_004221309	457868774	
PCYB_104230	NC_020403	457872214	XM_004222972	-	457872200	XP_004223020	457872201	
PCYB_141060	NC_020407	457878398	XM_004224578	-	457876383	XP_004224626	457876384	
PF3D7_0102400	-	-	-	-	-	-	-	
PF3D7_0702200	-	-	-	-	-	-	-	
PF3D7_0709700	-	-	-	-	-	-	-	
PF3D7_0936700	-	-	-	-	-	-	-	
PF3D7_0937200	-	-	-	-	-	-	-	
PF3D7_1038900	-	-	-	-	-	-	-	
PF3D7_1252600	-	-	-	-	-	-	-	
PF3D7_1401500	-	-	-	-	-	-	-	
PF3D7_1476700	-	-	-	-	-	-	-	
PF3D7_1476800	-	-	-	-	-	-	-	
PKNH_0108300	-	-	-	-	-	-	-	
PKNH_0108400	-	-	-	-	-	-	-	
PKNH_0516400	-	-	-	-	-	-	-	
PKNH_0735000	-	-	-	-	-	-	-	
PKNH_1301100	-	-	-	-	-	-	-	
PKNH_1324900	-	-	-	-	-	-	-	
PKNH_1401500	-	-	-	-	-	-	-	
PRCDC_0060200	-	-	-	-	-	-	-	
PRCDC_0100300	-	-	-	-	-	-	-	
PRCDC_0700400	-	-	-	-	-	-	-	
PRCDC_0707900	-	-	-	-	-	-	-	
PRCDC_0934800	-	-	-	-	-	-	-	
PRCDC_0935300	-	-	-	-	-	-	-	
PRCDC_0935500	-	-	-	-	-	-	-	
PRCDC_1037900	-	-	-	-	-	-	-	
PRCDC_1252000	-	-	-	-	-	-	-	
PRCDC_1400800	-	-	-	-	-	-	-	
PRCDC_1475700	-	-	-	-	-	-	-	
PRCDC_1475800	-	-	-	-	-	-	-	
PVX_088010	NC_009906	166093238	XM_001613413	-	156094853	XP_001613463	156094854	
PVX_088015	NC_009906	166093238	XM_001613414	-	156094855	XP_001613464	156094856	
PVX_088815	NC_009910	166093242	XM_001614806	-	156097646	XP_001614856	156097647	
PVX_090280	NC_009910	166093242	XM_001615098	-	156098230	XP_001615148	156098231	
PVX_096960	NC_009907	166093239	XM_001612618	-	156093255	XP_001612668	156093256	
PVX_097560	NC_009915	166093247	XM_001613120	-	156094265	XP_001613170	156094266	
PVX_112700	NW_001849948	166093292	XM_001612604	-	156093226	XP_001612654	156093227	
PVX_118700	NC_009917	166093249	XM_001615984	-	156100612	XP_001616034	156100613	
PVX_121900	NC_009919	166093251	XM_001616893	-	156102500	XP_001616943	156102501	
PVX_203290	NW_001850032	166093376	XM_001612346	-	156091993	XP_001612396	156091994	
PYYM_0101300	-	-	-	-	-	-	-	
PYYM_0115100	-	-	-	-	-	-	-	
PYYM_0204200	-	-	-	-	-	-	-	
PYYM_0318000	-	-	-	-	-	-	-	
PYYM_0625200	-	-	-	-	-	-	-	
PYYM_0722200	-	-	-	-	-	-	-	
PYYM_0945800	-	-	-	-	-	-	-	
PYYM_0946500	-	-	-	-	-	-	-	
PYYM_1001000	-	-	-	-	-	-	-	
PYYM_1001400	-	-	-	-	-	-	-	
PYYM_1222900	-	-	-	-	-	-	-	
PYYM_1223000	-	-	-	-	-	-	-	
PYYM_1367900	-	-	-	-	-	-	-	
PmUG01_01021400.1-p1	-	-	-	-	-	-	-	
PmUG01_01021500.1-p1	-	-	-	-	-	-	-	
PmUG01_02010200.1-p1	-	-	-	-	-	-	-	
PmUG01_05012600.1-p1	-	-	-	-	-	-	-	
PmUG01_05041500.1-p1	-	-	-	-	-	-	-	
PmUG01_06025800.1-p1	-	-	-	-	-	-	-	
PmUG01_12081500.1-p1	-	-	-	-	-	-	-	
TGVEG_226390-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_305260-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_306330-t26_1-p1	-	-	-	-	-	-	-	
TP01_0667-t26_1-p1	-	-	-	-	-	-	-	
TP01_1185-t26_1-p1	-	-	-	-	-	-	-	
TP01_1186-t26_1-p1	-	-	-	-	-	-	-	
TP02_0704-t26_1-p1	-	-	-	-	-	-	-	
TP03_0200-t26_1-p1	-	-	-	-	-	-	-	
TP03_0738-t26_1-p1	-	-	-	-	-	-	-	
TP03_0739-t26_1-p1	-	-	-	-	-	-	-	
TP04_0044-t26_1-p1	-	-	-	-	-	-	-	
TP04_0172-t26_1-p1	-	-	-	-	-	-	-	
cgd6_4080-t26_1-p1	-	-	-	-	-	-	-	
PF3D7_0302300	-	-	-	-	-	-	-	
PF3D7_0402800	-	-	-	-	-	-	-	
PF3D7_1039400	-	-	-	-	-	-	-	
PF3D7_1101900	-	-	-	-	-	-	-	
PF3D7_1480100	-	-	-	-	-	-	-	
PRCDC_0000400	-	-	-	-	-	-	-	
PRCDC_0001600	-	-	-	-	-	-	-	
PRCDC_0001700	-	-	-	-	-	-	-	
PRCDC_0001800	-	-	-	-	-	-	-	
PRCDC_0002900	-	-	-	-	-	-	-	
PRCDC_0003300	-	-	-	-	-	-	-	
PRCDC_0003500	-	-	-	-	-	-	-	
PRCDC_0003900	-	-	-	-	-	-	-	
PRCDC_0004000	-	-	-	-	-	-	-	
PRCDC_0004100	-	-	-	-	-	-	-	
PRCDC_0004300	-	-	-	-	-	-	-	
PRCDC_0004500	-	-	-	-	-	-	-	
PRCDC_0006900	-	-	-	-	-	-	-	
PRCDC_0007300	-	-	-	-	-	-	-	
PRCDC_0007900	-	-	-	-	-	-	-	
PRCDC_0010500	-	-	-	-	-	-	-	
PRCDC_0010800	-	-	-	-	-	-	-	
PRCDC_0011600	-	-	-	-	-	-	-	
PRCDC_0012000	-	-	-	-	-	-	-	
PRCDC_0012200	-	-	-	-	-	-	-	
PRCDC_0012700	-	-	-	-	-	-	-	
PRCDC_0013000	-	-	-	-	-	-	-	
PRCDC_0013100	-	-	-	-	-	-	-	
PRCDC_0013200	-	-	-	-	-	-	-	
PRCDC_0015400	-	-	-	-	-	-	-	
PRCDC_0016700	-	-	-	-	-	-	-	
PRCDC_0017700	-	-	-	-	-	-	-	
PRCDC_0019700	-	-	-	-	-	-	-	
PRCDC_0020000	-	-	-	-	-	-	-	
PRCDC_0020700	-	-	-	-	-	-	-	
PRCDC_0024500	-	-	-	-	-	-	-	
PRCDC_0026700	-	-	-	-	-	-	-	
PRCDC_0031700	-	-	-	-	-	-	-	
PRCDC_0036100	-	-	-	-	-	-	-	
PRCDC_0036200	-	-	-	-	-	-	-	
PRCDC_0036300	-	-	-	-	-	-	-	
PRCDC_0036500	-	-	-	-	-	-	-	
PRCDC_0036700	-	-	-	-	-	-	-	
PRCDC_0036900	-	-	-	-	-	-	-	
PRCDC_0037300	-	-	-	-	-	-	-	
PRCDC_0037500	-	-	-	-	-	-	-	
PRCDC_0037600	-	-	-	-	-	-	-	
PRCDC_0037700	-	-	-	-	-	-	-	
PRCDC_0038700	-	-	-	-	-	-	-	
PRCDC_0039700	-	-	-	-	-	-	-	
PRCDC_0039900	-	-	-	-	-	-	-	
PRCDC_0040800	-	-	-	-	-	-	-	
PRCDC_0041200	-	-	-	-	-	-	-	
PRCDC_0041300	-	-	-	-	-	-	-	
PRCDC_0041400	-	-	-	-	-	-	-	
PRCDC_0042900	-	-	-	-	-	-	-	
PRCDC_0043100	-	-	-	-	-	-	-	
PRCDC_0043300	-	-	-	-	-	-	-	
PRCDC_0045200	-	-	-	-	-	-	-	
PRCDC_0045500	-	-	-	-	-	-	-	
PRCDC_0048800	-	-	-	-	-	-	-	
PRCDC_0052300	-	-	-	-	-	-	-	
